,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,15-TwoStageMixtureNoScaling,exp_19,1.0,0.6153,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.7385,0.635
1,15-TwoStageMixtureNoScaling,exp_108,1.0,0.1959,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.4089,0.9713
2,15-TwoStageMixtureNoScaling,exp_107,1.0,0.1728,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.5157,0.9256
3,15-TwoStageMixtureNoScaling,exp_60,0.0,0.412,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.6623,0.7951
4,15-TwoStageMixtureNoScaling,catch_5,0.0,0.4541,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,0.0,TwoStageWithin,0.6291,0.164
5,15-TwoStageMixtureNoScaling,exp_73,1.0,0.391,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.252,0.9976
6,15-TwoStageMixtureNoScaling,exp_45,0.0,0.8498,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.668,0.2121
7,15-TwoStageMixtureNoScaling,exp_101,1.0,0.7218,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.6283,0.8365
8,15-TwoStageMixtureNoScaling,exp_80,1.0,0.5873,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.7479,0.4052
9,15-TwoStageMixtureNoScaling,exp_26,1.0,1.1395,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.5732,0.8871
10,15-TwoStageMixtureNoScaling,catch_2,0.0,0.4706,0.5,0.6,0.5,1.0,0.4,0.22,0.38,0.0,0.0,TwoStageWithin,0.3197,0.0091
11,15-TwoStageMixtureNoScaling,exp_74,1.0,0.3642,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.2034,0.9994
12,15-TwoStageMixtureNoScaling,exp_115,1.0,0.4529,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.5549,0.9007
13,15-TwoStageMixtureNoScaling,catch_7,0.0,0.4966,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.3905,0.0235
14,15-TwoStageMixtureNoScaling,catch_6,0.0,0.1097,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,0.3092,0.0076
15,15-TwoStageMixtureNoScaling,exp_23,1.0,0.4907,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.7385,0.635
16,15-TwoStageMixtureNoScaling,exp_99,1.0,0.4294,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.6283,0.8365
17,15-TwoStageMixtureNoScaling,exp_43,1.0,1.4078,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.668,0.2121
18,15-TwoStageMixtureNoScaling,catch_8,0.0,0.2403,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.4821,0.0568
19,15-TwoStageMixtureNoScaling,exp_114,1.0,0.3486,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.4006,0.9738
20,15-TwoStageMixtureNoScaling,exp_50,1.0,0.3733,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.4087,0.9714
21,15-TwoStageMixtureNoScaling,exp_68,1.0,0.1129,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.4963,0.9361
22,15-TwoStageMixtureNoScaling,exp_67,0.0,0.1915,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,0.0,TwoStageWithin,0.6102,0.8549
23,15-TwoStageMixtureNoScaling,exp_8,0.0,0.6614,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,0.7256,0.676
24,15-TwoStageMixtureNoScaling,exp_1,0.0,0.3807,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,0.0,TwoStageWithin,0.537,0.9127
25,15-TwoStageMixtureNoScaling,exp_40,0.0,0.4328,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.5496,0.0956
26,15-TwoStageMixtureNoScaling,exp_94,1.0,0.1844,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.7223,0.3139
27,15-TwoStageMixtureNoScaling,exp_37,1.0,0.5938,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,1.0,TwoStageWithin,0.7315,0.3397
28,15-TwoStageMixtureNoScaling,exp_53,0.0,0.3697,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,0.0,TwoStageWithin,0.5747,0.8859
29,15-TwoStageMixtureNoScaling,exp_29,1.0,0.4396,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.7242,0.6798
30,15-TwoStageMixtureNoScaling,catch_4,0.0,0.2563,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.3954,0.0248
31,15-TwoStageMixtureNoScaling,exp_20,1.0,0.7617,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.6259,0.839
